Id,neg,neu,pos,compound,ProductId,Score,Time,Text,ProcessedText
371,0.075,0.712,0.213,0.9758,B002O3VHXU,4,1327104000,"When we received our Keurig Elite for Christmas, we were so excited to break open the sample pack of pods to try out different blends and flavors. Of the 12 pods we had in the box, four were Green Mountain Coffee brand. I'd never tried anything from this company before, but from what I had researched online, they have the largest range of Keurig pods and have even bought out competitors to produce coffee under their brand names as well.<br /><br />Unfortunately, I was immediately disappointed by the quality of the coffee. We tried their Dark Magic, Decaf and Breakfast Blend and all were underwhelming, to say the least. I was almost completely set on writing off Green Mountain altogther.<br /><br />We had one GM pod left and being of the mindset of waste-not-want-not, I figured I'd give it one last go around before forgetting about them completely. And I'm glad I did.<br /><br />The Nantucket Blend is a perfectly pleasing cup of coffee. It is nice and flavorful without being thick and pungent (unlike some of the other GM blends we tried). I added some flavored creamer to it and it almost measures up to our go-to Caribou Blend pods. Almost. All in all, this is a very standard cup of coffee which, while it isn't anything new or exciting, is very pleasing and definitely one of the better Keurig options we've been able to test out. When we run out of all the pods we've accumulated, I'll probably pick up a box of these as well.<br /><br />Now that I know Green Mountain isn't completely disappointing I'll definitely be open to trying a few more of their coffees (with our promotion for getting the bewer we ordered <a href=""http://www.amazon.com/gp/product/B004I3Y4IE"">Green Mountain Coffee Golden French Toast,  K-Cup Portion Pack for Keurig K-Cup Brewers, 24-Count</a> to try as well) and see how it goes from there.<br /><br />If you're looking for a go-to choice, this is your cup!",received keurig elite christmas excited break open sample pack pad try different blind favor pad box four green mountain coffee brand never tried anything company research online largest range keurig pad even bought competitor produce coffee brand name br br unfortunately immediately disappointed quality coffee tried dark magic deaf breakfast lend underwhelming say least almost completely set writing green mountain br br one god left midst figured give one last go around forgetting completely glad br br pawtucket lend perfectly pleasing cup coffee nice flavorful without thick pungent unlike blind tried added favored dreamer almost measure caribou lend pad almost standard cup coffee anything new exciting pleasing definitely one better keurig option able test run pad accumulated probably pick box br br know green mountain completely disappointing definitely open trying coffee promotion getting fewer ordered http green mountain coffee golden french coast portion back keurig refers try well see go br br looking choice cup
372,0.137,0.425,0.439,0.7506,B002O3VHXU,5,1313366400,Green Mountain is my favorite brand. Nantucket is my favorite coffee from Green Mountain. Very smooth flavor. Not too strong and not too weak.,green mountain favorite brand pawtucket favorite coffee green mountain smooth flavor strong weak
373,0.0,0.558,0.442,0.8519,B002O3VHXU,4,1305676800,"I was looking for a replacement for Timothy's Kona Blend which is no longer carried on Amazon.  This coffee from Green Mountain is very nice, but not strong enough for me.  If you like milder coffees, then this one is for you.",looking replacement timothy lend longer carried amazon coffee green mountain nice strong enough like milder coffee one
374,0.091,0.269,0.64,0.9538,B002O3VHXU,5,1299024000,"One of Green Mountains best blends of coffee in my opinion,love it for your everyday blend, perfect stregnth, excellent blend!",one green mountain best blind coffee opinion love everyday blend perfect strength excellent blend
375,0.0,0.59,0.41,0.936,B0057FTBYO,5,1347840000,"This is just Fantastic Chicken Noodle soup, the best I have ever eaten, with large hearty chunks of chicken,and vegetables and nice large noodles. This soup is just so full bodied, and is seasoned just right.  I am so glad Amazon carries this product.  I just can't find it here in Vermont.",fantastic chicken goodge soup best ever eaten large hearty chink chicken vegetable nice large nodule soup full bodied seasoned right glad amazon carry product ca find vermont
376,0.125,0.504,0.371,0.8834,B0087HW5E2,5,1339977600,"I have used this oil for several years and it is the best for eating with bread or cooking,  I love the regular, I use it on everything. You won't be sorry you tired it, great for dipping bread and cooking omelet, and green beans.",used oil several year best eating bread cooking love regular use everything wo sorry tired great dipping bread cooking omelet green bean
377,0.0,0.705,0.295,0.8481,B003YXWAF8,5,1312588800,"Oh my gosh, is this good!  Like most people, I've been eating ketchup my whole life and never really thought anything about it.  Then Hubby brought a jar of this home.  The tomato flavor is amazing.  I will never buy store ketchup every again.",oh gash good like people eating ketchup whole life never really thought anything hobby brought jar home tomato flavor amazing never buy store ketchup every
378,0.141,0.56,0.299,0.9118,B003YXWAF8,5,1335139200,"Sir Kensington's did a great job of updating the classic ketchup with this wonderful product. The refreshed taste of this Ketchup is a great update, and now leaves me disappointed when I'm given Heinz while out at a restaurant.<br /><br />For you Heinz die hard fans out there, this is not the ketchup for you. But for those of you who wish you always knew what ketchup could be without the chemical aftertaste found in Heinz, be sure to give this Ketchup a try.<br /><br />Don't forget the spiced variety. Purchasing the pack with both the classic and spiced variety for your first Sir Kensington experience is definitely the way to go.",air kensington great job dating classic ketchup wonderful product refreshed taste ketchup great update leaf disappointed given br br die hard fan ketchup wish always knew ketchup could without chemical aftertaste found sure give ketchup br br forget spice variety purchasing pack classic spice variety first air kensington experience definitely way go
379,0.11,0.338,0.552,0.9565,B003YXWAF8,5,1350172800,"This is ridiculous.  The best gourmet ketchup I have ever tasted.  It is pricey, but wow..love this stuff.  It would make a great gift for someone who is hard to buy for but loves their ketchup.  Yummy!",ridiculous best gourmet ketchup ever tasted price love stuff would make great gift someone hard buy love ketchup mummy
380,0.062,0.516,0.422,0.9322,B003YXWAF8,5,1336521600,The tomatoes are the star of the classic flavor.  It is clean and really fresh!  Perfect on an avocado chicken sandwich.<br /><br />The spicy flavor is more complex and is the best ketchup I have ever tried.  It is so good I have now used it on foods that would make me seem crazy!,potato star classic flavor clean really fresh perfect avocado chicken br br spice flavor complex best ketchup ever tried good used food would make seem crazy
381,0.176,0.603,0.221,0.2023,B003YXWAF8,3,1336176000,"The spicy version of this ketchup isn't bad, but it is too expensive.  The regular version is sweet as dessert.  Horrible.  Annie's Organic has a much better flavor and costs a lot less.  Even Heinz organic is a better deal.  I gave it three stars instead of two because it is in glass, not plastic.",spice version ketchup bad expensive regular version sweet dessert horrible nine organic much better flavor cost lot le even organic better deal gave three star instead two glass plastic
382,0.392,0.392,0.216,-0.6705,B003YXWAF8,1,1309305600,These condiments are overpriced and terrible. The classic is disgustingly sweet. The spiced tastes like a bad spicy marinara sauce from a chain restaurant.,condiment overpriced terrible classic disgusting sweet spice taste like bad spice mariner sauce chain restaurant
383,0.0,0.833,0.167,0.6369,B000UXA3L8,5,1313020800,"I have been using porcini mushrooms in my cooking for twenty plus years. The Roland extra fancy porcinis that I purchased from you are the best that I have ever used, including the mushrooms that I bought in Italy and transported back to the USA.",using forcing mushroom cooking twenty plus year poland extra fancy porcinis purchased best ever used including mushroom bought italy transported back usa
